date,title,source,event,trade_date,relative_day,compound,bert_label,bert_score
2025-02-03,The Luka Doncic Trade Baffles NBA Execs: “The Return Sucks” - The Ringer,The Ringer,Doncic to Lakers,2025-02-01,2,0.0,NEGATIVE,-0.9980471134185791
2025-02-03,Luka Dončić Is a Laker - NBA.com,NBA.com,Doncic to Lakers,2025-02-01,2,0.0,POSITIVE,0.9929821491241455
2025-02-03,Luka Doncic net worth: How much is the Lakers' newest superstar worth? - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,2,0.4215,NEGATIVE,-0.7199647426605225
2025-02-03,Mavs Axed Multiple Staffers Luka Doncic 'Liked' in Desperation for Conditioning Changes - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,2,-0.3612,NEGATIVE,-0.9981397390365601
2025-02-03,Does the Luka Dončić deal signal the end of the player empowerment era? - The New York Times,The New York Times,Doncic to Lakers,2025-02-01,2,0.0,NEGATIVE,-0.9847951531410217
2025-02-03,Kyrie Irving 'grieving' after Doncic trade: 'Miss my hermano' - ESPN,ESPN,Doncic to Lakers,2025-02-01,2,-0.5994,NEGATIVE,-0.9946351647377014
2025-02-03,Luka Dončić Press Conference | Los Angeles Lakers - NBA.com,NBA.com,Doncic to Lakers,2025-02-01,2,0.0,POSITIVE,0.8222343921661377
2025-02-03,"Luka Doncic 'Just Bought a $15 Million House' in Dallas Days Before Surprise Trade to Lakers, Ex-NBA Player Claims - Realtor.com",Realtor.com,Doncic to Lakers,2025-02-01,2,0.2732,NEGATIVE,-0.9921199083328247
2025-02-03,"Luka Doncic, Anthony Davis are NBA’s latest chess board pieces - Andscape",Andscape,Doncic to Lakers,2025-02-01,2,0.0,POSITIVE,0.9965691566467285
2025-02-03,The Real Estate Angle of That Luka Dončić Trade - CandysDirt.com,CandysDirt.com,Doncic to Lakers,2025-02-01,2,0.0,POSITIVE,0.8791653513908386
2025-02-03,New Lakers star Luka Doncic calls trade from Mavericks 'a big shock' - NBC News,NBC News,Doncic to Lakers,2025-02-01,2,-0.3818,POSITIVE,0.9978335499763489
2025-02-03,Luka Doncic speaks to Mavs fans during Lakers introductory press conference - WFAA,WFAA,Doncic to Lakers,2025-02-01,2,0.0,POSITIVE,0.9923000335693359
2025-02-03,Eerie 2022 Tweet Predicting Luka Doncic Trade Goes Viral - FOX Sports Radio,FOX Sports Radio,Doncic to Lakers,2025-02-01,2,-0.3612,NEGATIVE,-0.9223372936248779
2025-02-03,Mavericks reportedly refund season ticket holders after Luka Dončić trade - Yahoo Sports,Yahoo Sports,Doncic to Lakers,2025-02-01,2,0.0,NEGATIVE,-0.9865474700927734
2025-02-03,Luka Doncic introduced by Lakers: 'I wish Kobe and Gigi were here to see this moment' - FOX 11 Los Angeles,FOX 11 Los Angeles,Doncic to Lakers,2025-02-01,2,0.4019,POSITIVE,0.9953445792198181
2025-02-03,"Anthony Davis 'shocked' upon hearing of Luka Doncic trade, ready to play with Mavericks - Yahoo Sports",Yahoo Sports,Doncic to Lakers,2025-02-01,2,0.3818,POSITIVE,0.7685273885726929
2025-02-03,T'Wolves' Anthony Edwards on shocking Luka Dončić trade: 'You don't just trade him at 25' - Yahoo Sports,Yahoo Sports,Doncic to Lakers,2025-02-01,2,-0.4019,NEGATIVE,-0.9839040040969849
2025-02-03,Luka Dončić Lands in La La Land: Lakers Pull Off Historic Trade - Sneaker Freaker,Sneaker Freaker,Doncic to Lakers,2025-02-01,2,0.0,POSITIVE,0.9753212928771973
2025-02-03,"‘Luka Mania' comes to a sudden, unexpected end for Dallas Mavericks fans - NBC 5 Dallas-Fort Worth",NBC 5 Dallas-Fort Worth,Doncic to Lakers,2025-02-01,2,0.2263,POSITIVE,0.710804283618927
2025-02-03,“We Had to Keep It Tight”: Mavericks GM Nico Harrison Breaks Down How Doncic Trade Came to be - rg.org,rg.org,Doncic to Lakers,2025-02-01,2,0.0,NEGATIVE,-0.9960392713546753
2025-02-03,When is the first matchup between Luka Doncic's Lakers and Anthony Davis’ Mavericks? - FanSided,FanSided,Doncic to Lakers,2025-02-01,2,0.0,NEGATIVE,-0.9789183735847473
2025-02-03,Mass Exit: Mavericks feeling consequences from fanbase over baffling Luka Doncic trade - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,2,0.128,NEGATIVE,-0.999279797077179
2025-02-03,'Dallas will always be home' | Luka Doncic gives emotional goodbye after trade to Lakers - cbs19.tv,cbs19.tv,Doncic to Lakers,2025-02-01,2,0.1531,POSITIVE,0.997734546661377
2025-02-03,Doncic releases emotional farewell message to Dallas after trade sends him to Lakers - KBTX News 3,KBTX News 3,Doncic to Lakers,2025-02-01,2,0.1531,POSITIVE,0.9508338570594788
2025-02-03,Luka Doncic Issues Statement After Blockbuster Trade For Anthony Davis Between Mavericks And Lakers - VIBE.com,VIBE.com,Doncic to Lakers,2025-02-01,2,0.5994,NEGATIVE,-0.7941989898681641
2025-02-03,Mavericks Lowered Their Asking Price for Luka Doncic Trade After Lakers Pushed Back - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,2,-0.128,NEGATIVE,-0.998900294303894
2025-02-03,Luka Doncic is excited to join the Lakers after the shock of his stunning trade away from Dallas - Spectrum News,Spectrum News,Doncic to Lakers,2025-02-01,2,0.5574,POSITIVE,0.9996694326400757
2025-02-03,"Video NBA stunned by Luka Doncic trade to Lakers - ABC News - Breaking News, Latest News and Videos","Breaking News, Latest News and Videos",Doncic to Lakers,2025-02-01,2,-0.1027,NEGATIVE,-0.9642435908317566
2025-02-03,Miriam Adelson’s Luka trade - TrueHoop,TrueHoop,Doncic to Lakers,2025-02-01,2,0.0,POSITIVE,0.9780217409133911
2025-02-03,Luka Dončić's father rips Mavericks' 'hypocrisy' and 'secrecy' in Lakers trade - FOX Sports,FOX Sports,Doncic to Lakers,2025-02-01,2,0.0,NEGATIVE,-0.9979481101036072
2025-02-03,Inside the podcast relationship of Luka Doncic and JJ Redick - Los Angeles Times,Los Angeles Times,Doncic to Lakers,2025-02-01,2,0.4084,POSITIVE,0.9239047765731812
2025-02-03,Luka Dončić Starts His Lakers Career With a Bananas Royal Oak - GQ,GQ,Doncic to Lakers,2025-02-01,2,0.0,NEGATIVE,-0.5242769122123718
2025-02-03,Grade the trade: The Jazz were involved in the Luka-AD deal too - The J-Notes,The J-Notes,Doncic to Lakers,2025-02-01,2,0.0,NEGATIVE,-0.9950689077377319
2025-02-03,The Secret Culprit in the Luka-A.D. Trade - Puck,Puck,Doncic to Lakers,2025-02-01,2,0.0,NEGATIVE,-0.978633463382721
2025-02-03,How bad was Luka Dončić deal for Mavericks? Who really 'won' the trade? - FOX Sports,FOX Sports,Doncic to Lakers,2025-02-01,2,0.2151,NEGATIVE,-0.9997500777244568
2025-02-03,"Lakers Rumors: 'Optimism' Luka Dončić Will Debut vs. Pacers After Trade, Calf Injury - Bleacher Report",Bleacher Report,Doncic to Lakers,2025-02-01,2,0.1779,POSITIVE,0.9142409563064575
2025-02-03,Luka Doncic's Father Rips Dallas Mavericks Over 'Secrecy' Regarding Son's Trade - Yahoo Sports,Yahoo Sports,Doncic to Lakers,2025-02-01,2,0.0,NEGATIVE,-0.9985779523849487
2025-02-03,Los Angeles Lakers: The Pursuit of Luka Doncic's Co-Star and How LeBron James Factors In - Third Apron,Third Apron,Doncic to Lakers,2025-02-01,2,0.0,POSITIVE,0.8876298666000366
2025-02-03,FOCO Selling Luka Doncic ‘Welcome To Lakers’ Bobblehead - Lakers Nation,Lakers Nation,Doncic to Lakers,2025-02-01,2,0.0,POSITIVE,0.9844916462898254
2025-02-03,"Luka Doncic makes first appearance with Los Angeles Lakers, says transition was ""emotionally really hard"" - CBS News",CBS News,Doncic to Lakers,2025-02-01,2,-0.1761,NEGATIVE,-0.9975758194923401
2025-02-03,ESPN: Mavs Were 'Terrified' of Luka Dončić Supermax Contract Commitment Before Trade - Bleacher Report,Bleacher Report,Doncic to Lakers,2025-02-01,2,-0.34,NEGATIVE,-0.9978785514831543
2025-02-03,ESPN report details growing frustration between Mavs and Luka | 5 things we learned - WFAA,WFAA,Doncic to Lakers,2025-02-01,2,-0.34,NEGATIVE,-0.9874595403671265
2025-02-03,"Owner of Eddie's Euromart in Dallas heartbroken the Mavs traded favorite customer, Luka Doncic - NBC 5 Dallas-Fort Worth",NBC 5 Dallas-Fort Worth,Doncic to Lakers,2025-02-01,2,-0.1027,NEGATIVE,-0.98664790391922
2025-02-03,Why Jaylen Brown ‘wasn't shocked' by Luka-AD blockbuster - NBC Sports Boston,NBC Sports Boston,Doncic to Lakers,2025-02-01,2,0.7061,NEGATIVE,-0.9412773251533508
2025-02-03,Mark Cuban Says He Did Not Know About Luka Dončić Trade - Front Office Sports,Front Office Sports,Doncic to Lakers,2025-02-01,2,0.0,NEGATIVE,-0.9994117021560669
2025-02-03,Dallas Mavericks lose nearly 1 million Instagram followers after trading Luka Dončić to Lakers - FOX 4 News Dallas-Fort Worth,FOX 4 News Dallas-Fort Worth,Doncic to Lakers,2025-02-01,2,-0.2023,NEGATIVE,-0.9996695518493652
2025-02-03,"Luka Dončić ‘ecstatic’ to join Lakers, ready for ‘long-term future’ in Los Angeles - Silver Screen and Roll",Silver Screen and Roll,Doncic to Lakers,2025-02-01,2,0.5719,POSITIVE,0.9996703863143921
2025-02-03,When will Luka Doncic debut for Lakers? Injury update on Los Angeles' newest star - Yahoo Sports,Yahoo Sports,Doncic to Lakers,2025-02-01,2,-0.4215,NEGATIVE,-0.9944472312927246
2025-02-03,Luka Dončić on shock of trade to Los Angeles Lakers: ‘Imagine how surprised I was’ - CNN,CNN,Doncic to Lakers,2025-02-01,2,-0.1779,POSITIVE,0.9903523325920105
2025-02-03,Luka Doncic Had Saddest Line About How He Felt After Being Traded to Lakers - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,2,-0.6124,NEGATIVE,-0.9991663694381714
2025-02-03,Luka Doncic: 'Excited for this new journey' with Lakers - Reuters,Reuters,Doncic to Lakers,2025-02-01,2,0.34,POSITIVE,0.9992080330848694
2025-02-03,Luka Dončić pens emotional farewell to Dallas after shocking trade to Lakers - KXXV,KXXV,Doncic to Lakers,2025-02-01,2,-0.2732,NEGATIVE,-0.8350319862365723
2025-02-03,"Kristaps Porziņģis, Celtics react to Luka Dončić trade to Lakers: ‘Unbelievable’ - The New York Times",The New York Times,Doncic to Lakers,2025-02-01,2,0.0,NEGATIVE,-0.9351673126220703
2025-02-03,“LA is amazing for me” – Luka Doncic on Los Angeles after visiting the city as a teenager - Basketball Network,Basketball Network,Doncic to Lakers,2025-02-01,2,0.5859,POSITIVE,0.9996722936630249
2025-02-03,"Video: Chandler Parsons Says Mark Cuban 'Confused' by Mavs, Lakers' Luka Dončić Trade - Bleacher Report",Bleacher Report,Doncic to Lakers,2025-02-01,2,-0.3182,NEGATIVE,-0.9987540245056152
2025-02-03,Luka Doncic's fiancée's worst nightmare realized in Lakers trade with sad new detail - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,2,-0.802,NEGATIVE,-0.9973656535148621
2025-02-03,Luka Doncic's first comments on Lakers trade - Lakers Nation,Lakers Nation,Doncic to Lakers,2025-02-01,2,0.0,POSITIVE,0.9844180345535278
2025-02-03,Luka Doncic's soon-to-be wife Anamaria Goltes sends a message to Mavericks fans after huge trade - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,2,0.3182,POSITIVE,0.9942317605018616
2025-02-03,Lakers Welcome Luka Doncic to L.A. After Blockbuster Trade With Electrifying Hype Video - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,2,0.7845,POSITIVE,0.9989506006240845
2025-02-03,"Swanson: Luka Doncic will love L.A., eventually - Orange County Register",Orange County Register,Doncic to Lakers,2025-02-01,2,0.6369,POSITIVE,0.9990434050559998
2025-02-03,'Dream come true'... Luka Doncic reacts to playing with LeBron James on Lakers - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,2,0.6808,POSITIVE,0.9993401169776917
2025-02-03,How to buy the new Luka Doncic Los Angeles Lakers jersey - Yahoo Sports,Yahoo Sports,Doncic to Lakers,2025-02-01,2,0.0,NEGATIVE,-0.9355475902557373
2025-02-03,"Mavericks offering refunds after Luka Doncic trade, fans say - NBC 5 Dallas-Fort Worth",NBC 5 Dallas-Fort Worth,Doncic to Lakers,2025-02-01,2,0.2263,NEGATIVE,-0.8864942789077759
2025-02-03,New Lakers star Luka Doncic is not overweight in light-gray sweater for LA intro fit - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,2,0.5588,POSITIVE,0.9500141739845276
2025-02-03,Some Dallas Mavericks season ticket holders offered refunds after Luka Doncic trade - FOX 4 News Dallas-Fort Worth,FOX 4 News Dallas-Fort Worth,Doncic to Lakers,2025-02-01,2,0.2263,NEGATIVE,-0.979981005191803
2025-02-03,Anthony Davis comments for first time after blockbuster trade from Lakers to Mavericks in exchange for Luka Dončić - CNN,CNN,Doncic to Lakers,2025-02-01,2,0.5994,POSITIVE,0.9735486507415771
2025-02-03,Rob Pelinka Details Lakers Opening Plan for Luka Doncic Injury Return - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,2,-0.7506,POSITIVE,0.9672273397445679
2025-02-03,When will Luka Doncic make his Lakers debut? - Yahoo Sports,Yahoo Sports,Doncic to Lakers,2025-02-01,2,0.0,NEGATIVE,-0.9949427247047424
2025-02-03,The Luka Dončić Trade That Shook the NBA & the 2029 Draft Prospects Who Could Define Its Legacy - NBA Big Board | Rafael Barlowe,NBA Big Board | Rafael Barlowe,Doncic to Lakers,2025-02-01,2,0.2023,POSITIVE,0.9990230798721313
2025-02-03,Rachel Nichols on Dallas Mavericks trading Luka Doncic to the Lakers | The Herd - FOX Sports,FOX Sports,Doncic to Lakers,2025-02-01,2,0.0,POSITIVE,0.972324013710022
2025-02-03,"NBA world, Lakers fans react to shocking Anthony Davis-Luka Doncic trade - FOX 11 Los Angeles",FOX 11 Los Angeles,Doncic to Lakers,2025-02-01,2,-0.4019,POSITIVE,0.9729750156402588
2025-02-03,'That's not true' ... Luka Doncic shuts down Mavericks rumors about conditioning after Lakers trade - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,2,-0.3252,NEGATIVE,-0.9995412826538086
2025-02-03,Fallout from shocking Lakers-Mavericks trade after L.A. acquires Luka Doncic from Dallas for Anthony Davis - CBS Sports,CBS Sports,Doncic to Lakers,2025-02-01,2,-0.4019,NEGATIVE,-0.9873637557029724
2025-02-03,"10 Draft Picks Traded in Luka Doncic, De’Aaron Fox Deals - Sports Illustrated",Sports Illustrated,Doncic to Lakers,2025-02-01,2,0.0,POSITIVE,0.7351919412612915
2025-02-03,Luka Doncic Had Reportedly Just Closed On A $15 Million Dollar House In Dallas And Cried When He Found Out About The Trade - Barstool Sports,Barstool Sports,Doncic to Lakers,2025-02-01,2,-0.3818,NEGATIVE,-0.9915980100631714
2025-02-04,"Luka Doncic excited to join Lakers, says trade was a 'big shock' - ESPN",ESPN,Doncic to Lakers,2025-02-01,3,0.25,POSITIVE,0.9963825941085815
2025-02-04,Luka Doncic 'excited' to join the Lakers after ‘big shock’ trade away from Mavericks - olympics.com,olympics.com,Doncic to Lakers,2025-02-01,3,0.5574,POSITIVE,0.9983538389205933
2025-02-04,"Luka Dončić is now the Lakers' latest franchise player, but it's clear the superstar will need a bit to feel right at home - Yahoo Sports",Yahoo Sports,Doncic to Lakers,2025-02-01,3,0.5267,NEGATIVE,-0.9669920802116394
2025-02-04,"When will Luka Doncic debut with the Lakers? Soon, but not before his calf strain is totally healed - AP News",AP News,Doncic to Lakers,2025-02-01,3,-0.0772,POSITIVE,0.7046440243721008
2025-02-04,"The Luka Dončić trade controversy, explained for people who simply love mess - vox.com",vox.com,Doncic to Lakers,2025-02-01,3,0.4019,NEGATIVE,-0.9984739422798157
2025-02-04,‘Imagine how I felt’: Luka Doncic surprised he was traded to Lakers - Los Angeles Times,Los Angeles Times,Doncic to Lakers,2025-02-01,3,0.2263,POSITIVE,0.9872056245803833
2025-02-04,"When will Luka Doncic make his debut? Lakers star to play Indiana Pacers Saturday, Feb. 8 on ESPN and Disney+ - 6abc Philadelphia",6abc Philadelphia,Doncic to Lakers,2025-02-01,3,0.34,NEGATIVE,-0.9837377071380615
2025-02-04,"Luka Doncic arrives in L.A., and the Lakers have championship dreams again - The Washington Post",The Washington Post,Doncic to Lakers,2025-02-01,3,0.6808,POSITIVE,0.9986640214920044
2025-02-04,"Congrats on Joining the Lakers, Luka Doncic. You Just Lost $32 Million. - WSJ",WSJ,Doncic to Lakers,2025-02-01,3,0.2732,NEGATIVE,-0.9992902278900146
2025-02-04,'[Dallas] was home' | Luka Doncic speaks at first press conference as a Los Angeles Laker - WFAA,WFAA,Doncic to Lakers,2025-02-01,3,0.0,POSITIVE,0.9878489971160889
2025-02-04,Dallas Mavericks confirm Luka Doncic to Lakers in shocking NBA blockbuster - CBS News,CBS News,Doncic to Lakers,2025-02-01,3,0.296,POSITIVE,0.950866162776947
2025-02-04,"Luka Doncic, blindsided by Mavericks trade, is now embracing life with the Lakers - FOX Sports",FOX Sports,Doncic to Lakers,2025-02-01,3,0.0,POSITIVE,0.9990377426147461
2025-02-04,Is Luka Doncic playing tonight against the Clippers? - FOX 11 Los Angeles,FOX 11 Los Angeles,Doncic to Lakers,2025-02-01,3,0.2023,NEGATIVE,-0.9943317174911499
2025-02-04,"Lakers' Luka Dončić wants to 'take the high road,' says playing with LeBron James is a 'dream come true' after Mavs trade - Yahoo Sports",Yahoo Sports,Doncic to Lakers,2025-02-01,3,0.6808,POSITIVE,0.9979519248008728
2025-02-04,"LeBron James stunned by trade of Anthony Davis, but calls Luka Dončić his 'favorite player' - NBA.com",NBA.com,Doncic to Lakers,2025-02-01,3,0.5859,POSITIVE,0.9978625178337097
2025-02-04,Dorian Finney-Smith jokes about saving No. 77 for Luka Doncic - ESPN,ESPN,Doncic to Lakers,2025-02-01,3,0.25,POSITIVE,0.9746691584587097
2025-02-04,"Luka Doncic fan launches billboard campaign for Mavericks' management: ""Dallas deserves better"" - CBS News",CBS News,Doncic to Lakers,2025-02-01,3,0.6369,NEGATIVE,-0.9782458543777466
2025-02-04,"5 takeaways: Luka Dončić to L.A., Anthony Davis to Dallas in stunning trade - NBA.com",NBA.com,Doncic to Lakers,2025-02-01,3,0.3818,POSITIVE,0.9981982111930847
2025-02-04,LeBron James Had Two-Word Message About New Partnership With Luka Doncic - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,3,0.0,POSITIVE,0.9431979060173035
2025-02-04,LeBron James on hearing of Lakers' Luka Dončić trade: 'I thought it was a hoax' - Yahoo Sports,Yahoo Sports,Doncic to Lakers,2025-02-01,3,-0.2732,NEGATIVE,-0.9922182559967041
2025-02-04,Luka Doncic at Lakers press conference: Trade from Mavs 'a big shock' - FOX 4 News Dallas-Fort Worth,FOX 4 News Dallas-Fort Worth,Doncic to Lakers,2025-02-01,3,-0.1779,POSITIVE,0.9395074248313904
2025-02-04,"Business of Luka: How Luka Dončić's trade to the Lakers has impacted ticket pricing, jersey sales and collectibles - Yahoo Sports",Yahoo Sports,Doncic to Lakers,2025-02-01,3,0.0,POSITIVE,0.8719951510429382
2025-02-04,"How will Luka trade to Lakers impact hobby, Doncic trading cards? - Sports Collectors Digest",Sports Collectors Digest,Doncic to Lakers,2025-02-01,3,0.0,NEGATIVE,-0.9824568033218384
2025-02-04,When will Luka Dončić make his Lakers debut? J.J. Redick provides new update - NBC Los Angeles,NBC Los Angeles,Doncic to Lakers,2025-02-01,3,0.0,NEGATIVE,-0.9965732097625732
2025-02-04,Does the Luka Dončić deal signal the end of the player empowerment era? - The New York Times,The New York Times,Doncic to Lakers,2025-02-01,3,0.0,NEGATIVE,-0.9847951531410217
2025-02-04,Fans say Mavericks offering refunds after Luka Doncic trade - ESPN,ESPN,Doncic to Lakers,2025-02-01,3,0.0,NEGATIVE,-0.970475435256958
2025-02-04,"Luka Dončić says Lakers trade from Mavericks was ""big shock"": ""I had to check if it was April 1st"" - CBS News",CBS News,Doncic to Lakers,2025-02-01,3,-0.3818,NEGATIVE,-0.6639034748077393
2025-02-04,NBA Executives Reportedly 'Furious' Luka Doncic Was Only Offered to Lakers in Trade: Report - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,3,-0.5719,NEGATIVE,-0.9973589777946472
2025-02-04,Luka Dončić Is a Laker - NBA.com,NBA.com,Doncic to Lakers,2025-02-01,3,0.0,POSITIVE,0.9929821491241455
